symbol,A498,A549/ATCC,ACHN,BT-549,CAKI-1,DU-145,EKVX,HCT-116,HCT-15,HOP-62,HOP-92,HS 578T,IGROV1,K-562,KM12,LOX IMVI,MCF7,MDA-MB-231/ATCC,MDA-MB-468,NCI-H23,NCI-H460,NCI-H522,OVCAR-3,OVCAR-4,OVCAR-8,PC-3,RPMI-8226,SF-268,SF-295,SF-539,SK-MEL-2,SK-MEL-28,SK-MEL-5,SK-OV-3,SNB-75,SR,SW-620,T-47D,U251,UACC-257,UACC-62,UO-31
KRTAP21-2,1,-1,0,0,0,1,-1,1,0,1,-1,1,-1,1,-1,1,-1,0,1,-1,0,1,2,1,-1,0,1,0,1,0,0,0,-1,1,1,0,0,1,0,1,0,-1
KRTAP21-3,1,-1,0,0,0,1,-1,1,0,1,-1,1,-1,1,-1,1,-1,0,1,-1,0,1,2,1,-1,0,1,0,1,0,0,0,-1,1,1,0,0,1,0,1,0,-1
KRTAP22-1,1,-1,0,0,0,1,-1,1,0,1,-1,1,-1,1,-1,1,-1,0,1,-1,0,1,2,1,-1,0,1,0,1,0,0,0,-1,1,1,0,0,1,0,1,0,0
KRTAP22-2,1,-1,0,0,0,1,-1,1,0,1,-1,1,-1,1,-1,1,-1,0,1,-1,0,1,2,1,-1,0,1,0,1,0,0,0,-1,1,1,0,0,1,0,1,0,0
KRTAP23-1,1,-1,0,0,0,1,-1,1,0,1,-1,1,-1,1,-1,1,-1,0,1,-1,0,1,2,1,-1,0,1,0,1,0,0,0,-1,1,1,0,0,1,0,1,0,0
KRTAP24-1,1,-1,0,0,0,1,-1,1,0,1,-1,1,-1,1,-1,1,-1,0,1,-1,0,1,2,1,-1,0,1,0,1,0,0,0,-1,1,1,0,0,1,0,1,0,0
KRTAP25-1,1,-1,0,0,0,1,-1,1,0,1,-1,1,-1,1,-1,1,-1,0,1,-1,0,1,2,1,-1,0,1,0,1,0,0,0,-1,1,1,0,0,1,0,1,0,0
KRTAP26-1,1,-1,0,0,0,1,-1,1,0,1,-1,1,-1,1,-1,1,-1,0,1,-1,0,1,2,1,-1,0,1,0,1,0,0,0,-1,1,1,0,0,1,0,1,0,0
KRTAP27-1,1,-1,0,0,0,1,-1,1,0,1,-1,1,-1,1,-1,1,-1,0,1,-1,0,1,2,1,-1,0,1,0,1,0,0,0,-1,1,1,0,0,1,0,1,0,0
KRTCAP2,1,-1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,-1,1,1,1,0,1,0,0,1,-1,0,1,0,1,1,-1,0,-1
KRTCAP3,1,1,1,-1,0,0,-1,0,0,1,0,1,0,0,0,1,-1,-1,1,1,1,1,0,0,-1,0,0,1,0,1,0,1,1,0,-1,0,0,-1,0,1,1,-1
KRTDAP,1,1,-1,-1,-1,-1,0,-1,0,1,-1,0,0,0,0,0,-1,0,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,-1,1,-1,0,0,0,-1,-1,-1,-1,0,-1
KSR1,1,1,1,-1,0,0,-1,0,0,1,0,-1,0,0,0,1,-1,0,-1,0,1,-1,1,-1,-1,-1,0,1,1,0,-1,0,0,-1,-1,0,0,1,1,0,0,-1
KSR2,-1,0,1,-1,1,0,-1,0,0,-1,0,-1,0,0,1,1,-1,0,-1,1,2,-1,0,-1,1,1,0,-1,0,0,-1,0,1,0,-1,0,0,1,0,2,0,1
KTI12,0,-1,-1,1,0,-1,2,0,0,0,0,1,0,1,0,0,-1,-1,1,0,-1,1,0,0,1,0,1,1,0,1,0,1,-1,0,0,0,0,-1,1,1,0,0
KTN1,-1,0,0,-1,-1,1,0,0,0,0,0,-1,0,-1,0,0,1,1,-1,0,1,0,1,0,1,1,-1,0,-1,0,0,-1,-1,0,0,0,0,1,0,-1,1,0
KTN1-AS1,-1,0,0,-1,-1,1,0,0,0,0,0,-1,0,-1,0,0,1,1,-1,0,1,0,1,0,1,1,-1,0,-1,0,0,-1,-1,0,0,0,0,1,0,-1,1,0
KXD1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,-1,-1,-1,0,1,-1,-1,-1,-1,1,-1,1,0,0,1,1,-1,1,-1,0,0,0,-1,-1,-1,-1,0,-1
KY,-1,-1,0,0,1,-1,-1,0,0,0,1,1,-1,-1,0,0,-1,-1,0,1,-1,1,1,1,1,-1,1,-1,0,1,1,1,0,0,1,0,-1,0,0,-1,2,1
KYAT1,0,-1,-1,1,-1,0,-1,-1,0,-1,-1,-1,0,0,0,1,-1,0,0,-1,1,-1,-1,-1,-1,0,1,-1,0,1,-1,-1,0,0,1,0,-1,1,1,-1,-1,-1
KYAT3,-1,-1,0,1,-1,-1,1,0,0,-1,1,1,0,0,0,0,-1,1,1,0,0,1,0,1,1,1,-1,1,0,1,0,1,-1,-1,1,0,0,-1,1,1,-1,0
KYNU,1,1,1,-1,0,-1,1,0,-2,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,-1,0,1,0,1,0,0,-1,0,0,-1,0,1,1,0
L1TD1,0,-1,0,1,0,-1,0,0,0,0,0,1,0,0,0,0,-1,-1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,-1,0,1,0,0,-1,1,1,1,0
L2HGDH,-1,0,0,-1,-1,2,0,0,-2,0,0,-1,0,-1,0,0,1,1,-1,0,1,0,1,0,1,1,-1,0,-1,0,0,-1,-1,0,0,0,0,1,0,-1,0,-1
L3HYPDH,-1,0,0,-1,-1,1,0,0,0,0,0,-1,0,-1,0,0,1,1,1,0,1,0,1,0,1,1,-1,0,-1,0,0,-1,-1,0,0,0,0,1,0,-1,1,0
L3MBTL1,1,0,0,1,1,0,0,-1,0,-1,1,1,1,0,1,1,-1,1,0,1,1,-1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,-1,1,1,1
L3MBTL2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1,1,-1,2,1,1,-1,-1,0,-1,-1,-1,-1,0,-2
L3MBTL3,-1,-1,0,1,-1,-1,1,0,0,-1,-2,-1,-1,0,0,0,-1,-1,1,0,0,0,0,-1,-1,0,-1,1,0,0,0,0,-1,1,0,0,1,-1,0,-1,-1,0
L3MBTL4,-1,-1,0,0,1,1,-1,0,-2,1,0,1,-1,1,-1,-1,-1,0,1,1,0,1,1,-1,1,1,1,1,0,-1,0,-1,-1,0,-1,0,0,-1,1,-1,-1,0
LACC1,-1,-1,0,0,1,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,-1,0,-1,-1,1,-1,-1,-1,0,0,-1,-1,1,-1,-2,0,-1,-1,0,1,-1,-1
LACRT,-1,0,1,-1,1,0,-1,-1,0,-1,0,-1,0,0,0,1,-1,-1,-1,1,1,-1,0,0,1,1,0,0,0,-1,-1,-1,0,0,-1,0,1,1,-1,-1,0,1
LACTB,-1,1,0,-1,-1,0,1,-1,0,-1,-1,-1,0,0,0,0,1,-1,-1,0,1,-1,0,-1,-1,-1,1,0,0,1,-1,-1,0,0,-1,0,0,0,1,0,0,-1
LACTB2,1,0,0,1,1,1,-1,2,0,1,1,2,1,0,0,1,0,-1,-1,1,0,0,0,1,1,1,-1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0
LAD1,1,0,1,1,1,0,-1,-1,0,-1,1,0,0,1,-1,0,1,0,1,0,1,1,-1,1,-1,2,1,1,0,1,0,0,0,-1,0,1,-1,1,1,-1,0,-1
LAG3,-1,0,1,0,1,-1,0,0,0,1,-1,-1,0,-1,0,1,-1,-1,-1,1,-1,-1,-1,0,1,-1,0,1,0,0,0,-1,0,-1,-1,0,1,-2,0,-1,0,1
LAIR1,1,1,-1,-1,-1,-1,0,0,0,-1,1,0,0,0,0,-1,-1,0,-1,-1,-1,-1,1,2,-1,1,0,0,1,1,-1,1,-1,0,0,0,0,-1,0,1,1,-1
LAIR2,1,1,-1,-1,-1,-1,0,0,0,-1,1,0,0,0,0,-1,-1,0,-1,-1,-1,-1,1,2,-1,1,0,0,1,1,-1,1,-1,0,0,0,0,-1,0,1,1,-1
LALBA,-1,0,1,-1,1,0,-1,-1,0,-1,0,-1,0,0,0,1,1,-1,-1,1,1,0,0,0,-1,1,0,0,0,-1,-1,-1,0,0,-1,0,1,1,-1,0,0,1
LAMA1,-1,-1,0,0,1,1,-1,0,0,1,0,1,-1,1,-1,-1,-1,0,1,-1,0,1,1,-1,1,1,1,1,0,-1,0,-1,-1,0,-1,0,0,-1,1,-1,-1,0
LAMA2,-1,-1,0,1,-1,-1,1,0,0,-1,-2,-1,-1,0,0,0,-1,-1,1,0,0,0,0,-1,-1,0,-1,1,0,0,0,0,-1,1,0,0,1,-1,0,-1,-1,0
LAMA3,-1,-1,0,0,-1,1,0,0,0,-1,0,1,-1,1,2,0,1,0,-1,-1,0,0,-1,-1,-1,0,1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1
LAMA4,-1,-1,0,1,-1,-1,0,0,2,-1,-1,-1,-1,0,0,0,-1,-1,1,-1,0,0,0,-1,-1,0,-1,1,0,0,0,0,-1,0,0,0,1,-1,0,-1,-1,-1
LAMA5,1,-1,0,1,1,-1,1,-1,0,-1,1,1,1,0,1,1,-1,1,-1,2,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1
LAMB1,1,1,2,0,1,0,1,0,0,0,1,1,1,1,0,0,2,0,0,1,1,1,1,2,-1,1,2,1,1,0,1,1,1,-1,1,1,1,-1,0,1,1,1
LAMB2,-1,-1,-1,0,-1,-1,-1,-1,0,-1,0,1,-1,-1,0,0,-2,0,-1,-1,-1,-1,-1,-1,1,0,0,1,0,1,1,-1,1,-1,0,0,-1,-1,-1,-1,-1,1
LAMB2P1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,0,1,-1,-1,0,0,-2,0,-1,-1,-1,-1,-1,-1,1,0,0,1,0,1,1,-1,1,-1,0,0,-1,-1,-1,-1,-1,1
LAMB3,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,-1,0,1,0,1,1,0,-1,-1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,-1
LAMB4,1,1,2,0,1,0,1,0,0,0,1,1,1,1,0,0,2,0,0,1,1,1,1,2,-1,1,2,1,1,0,1,1,1,-1,1,1,1,-1,0,1,1,1
LAMC1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,2,-1,-2,1,1,0,1,0,0,0,2,0,1,0,1,1,0,1,-1
LAMC2,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,2,-1,-2,1,1,0,1,0,0,0,2,0,1,0,1,1,0,1,-1
LAMC3,0,-1,-1,1,-1,0,-1,-1,0,-1,-1,-1,0,1,0,1,-1,0,0,-1,1,-1,-1,-1,1,0,1,-1,0,1,-1,-1,0,0,1,0,-1,1,1,-1,-1,-1
LAMP1,-1,-1,0,1,1,-1,-1,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,1,0,1,-1,-1,1,-1,1,0,1,-1,-1,1,-1,-1
LAMP3,-1,-1,0,0,1,1,-1,0,0,-1,1,1,-1,0,0,0,0,0,-1,1,-1,1,1,0,-1,0,1,-1,0,1,1,1,1,0,1,0,0,2,1,1,1,1
LAMP5,-1,1,0,0,-1,-1,1,0,0,1,-1,1,1,-1,0,1,0,0,1,0,1,0,2,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,2,1,1
LAMTOR1,-1,0,0,-1,0,0,0,-1,0,-1,-1,1,0,0,0,1,1,0,1,1,-1,1,1,0,1,1,-1,1,-1,-1,-1,-1,2,2,-1,0,1,1,-1,-1,-1,1
LAMTOR2,1,-1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2,1,-1,0,1,1,0,1,0,0,0,-1,0,1,0,1,1,-1,0,-1
LAMTOR3,0,-1,0,-1,0,-1,1,0,0,0,-1,-1,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,-1,-1,0,-1,-1,0
LAMTOR4,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,2,0,0,1,1,1,-1,2,-1,1,1,1,1,0,1,1,1,-1,1,1,1,-1,-1,0,1,1
LAMTOR5,-1,-1,0,1,0,-1,0,0,0,-1,1,1,0,1,0,0,-1,1,1,0,-1,1,-1,-1,1,1,-1,1,0,1,2,1,-1,0,0,0,0,-1,1,-1,1,-1
LANCL1,0,0,1,-1,0,-1,1,0,0,1,0,1,0,-1,0,0,0,-1,0,0,1,1,0,0,-1,0,0,1,0,1,0,1,0,0,-1,0,1,-1,0,1,1,0
LANCL2,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,-1,0,2,1,-2,1,0,1,-1,1,1,1,1,2,1,0,1,-1,1,1,1,1,1,1,1,1
LAP3,0,-1,0,-1,1,1,-1,0,0,0,0,-1,-1,0,0,-1,0,0,-1,1,-1,0,0,-1,-1,1,-1,-1,0,-1,0,-1,0,0,-1,0,-1,-1,0,-1,-1,-1
LAPTM4A,1,1,1,-1,0,0,-1,0,0,1,0,1,0,0,0,1,-1,-1,1,1,1,1,0,0,-1,0,0,1,0,1,0,1,1,-1,-1,0,1,-1,0,0,1,-1
LAPTM4B,1,0,0,1,1,1,1,2,0,1,1,2,1,0,1,1,1,1,-1,1,0,-1,-1,0,1,1,0,-1,0,1,0,1,1,0,0,0,0,1,0,1,1,1
LAPTM5,-1,-1,-1,1,-1,-1,-1,-1,0,-1,0,1,0,1,0,0,-1,-1,-1,-1,-1,1,-1,0,-1,0,1,1,0,1,0,1,-1,0,0,0,-1,-1,1,0,0,-1
LARGE1,-1,-1,0,-1,-1,-1,0,0,0,-1,-1,1,0,-1,0,-1,-1,-1,0,-1,-1,-1,-1,1,-1,-1,0,-1,1,0,-1,1,1,0,-1,0,-1,-1,-1,0,1,-1
LARGE2,1,0,0,0,0,-1,-1,0,0,0,-1,-1,-1,0,0,1,1,0,1,-1,-1,1,1,-1,-1,1,-1,1,0,-1,-1,-1,0,0,-1,0,1,1,1,-1,-1,1
LARP1,1,0,0,1,1,0,0,0,0,1,0,-1,0,0,0,1,1,0,1,1,1,1,1,2,1,-1,0,1,1,1,1,1,-1,0,0,1,0,1,1,-1,-1,-1
LARP1B,0,-1,0,-1,0,-1,1,0,0,0,-1,-1,-1,0,0,-1,0,0,-1,0,0,0,0,-1,1,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,-1,-1,0,-1,-1,0
LARP4,-1,0,1,-1,1,0,-1,-1,0,-1,0,-1,0,0,0,1,1,-1,-1,1,1,1,0,0,-1,1,0,0,0,-1,-1,-1,0,0,-1,0,1,1,-1,0,0,1
LARP4B,1,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,1,0,0,0,-1,1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,0,-1,0,-1,1,-1,-1,-1,-1
LARP6,0,1,-1,-1,-1,0,1,0,0,-1,-1,-1,0,0,0,0,1,-1,-1,0,1,-1,-1,-1,-1,-1,1,0,0,1,-1,0,0,0,-1,0,0,0,1,1,-1,-1
LARP7,0,-1,0,-1,0,-1,1,0,0,0,-1,-1,-1,0,0,-1,0,0,-1,0,0,0,0,-1,1,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,-1,-1,0,-1,-1,0
LARS,1,1,0,1,1,0,1,0,0,1,0,-1,0,0,0,1,1,0,0,1,1,1,1,2,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,-1,0,0
LARS2,-1,-1,0,0,-1,-1,-1,0,0,0,0,1,-1,1,0,0,-1,0,-1,-1,-1,0,0,-1,1,1,0,1,0,0,1,0,1,-1,0,0,0,0,0,-1,-1,1
LASP1,0,1,1,-1,0,0,-1,0,0,0,0,-1,0,0,0,1,-1,0,-1,0,1,1,-1,-1,-1,-1,0,1,1,0,1,0,0,1,-1,0,0,1,1,0,0,-1
LAT,1,0,1,-1,0,-1,-1,0,0,-1,-1,-1,0,0,0,0,1,-1,-1,-1,1,0,-1,1,-1,-1,1,-1,1,1,-1,1,-1,0,-1,0,0,0,-1,-1,-1,1
LAT2,1,0,1,-1,0,0,1,0,0,-1,1,1,1,1,0,0,1,0,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,1,-1,1,-1,1,1,1,1,-1,1,2,1
LATS1,-1,-1,0,1,-1,-1,0,0,0,-1,-1,-1,-1,1,0,0,-1,-1,0,1,0,0,-1,-1,-1,0,-1,1,0,0,0,0,-1,0,0,0,0,-1,0,-1,-1,-1
LATS2,-1,-1,-2,1,1,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,0,0,-1,-1,1,-1,-1,0,-1,-1,0,1,-1,0
LAX1,1,0,1,1,1,0,2,-1,0,-1,1,0,0,1,-1,0,1,0,1,0,1,1,-1,1,-1,0,1,1,0,1,0,0,0,-1,0,1,-1,1,1,-1,0,-1
LAYN,-1,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,1,-1,1,1,-1,-1,1,-1,0,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,-1,0,-1,1
LBH,1,1,1,-1,0,0,-1,0,0,1,0,1,0,0,0,1,-1,-1,1,1,1,1,0,0,-1,0,0,1,0,1,0,1,1,0,-1,0,0,-1,0,0,1,-1
LBP,1,0,0,1,1,0,-1,0,0,-1,1,1,1,0,1,1,-1,1,0,1,1,-1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,-1,1,1,1
LBR,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,-1,0,1,0,1,1,0,-1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,-1
LBX1,1,0,1,0,0,0,0,1,0,1,0,-1,0,-1,0,0,-1,0,-1,0,1,1,2,-1,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,0,1,0,-1,-1,-1
LBX2,1,1,1,-1,0,0,-1,0,0,1,0,1,0,0,0,1,-1,-1,0,1,1,1,0,0,-1,0,0,1,0,-1,0,1,1,0,-1,0,0,-1,0,0,1,-1
LCA5,-1,-1,0,1,-1,-1,1,0,0,-1,-1,-1,-1,0,0,1,-1,-1,1,1,0,0,0,0,1,0,-1,1,0,1,0,0,-1,1,1,0,0,-1,0,2,-1,0
LCA5L,1,-1,0,0,-1,1,-1,0,2,1,-1,1,-1,1,-1,1,1,0,1,-1,0,1,2,1,-1,0,1,0,1,0,0,0,-1,0,1,0,0,1,0,0,-1,-1
LCAT,1,0,1,-1,1,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,-1,0,1,-1,1,-1,1,0,1,-1,1,-1,-1,-1,-1,2,-1,0,2,0,-1,-1,-1,1
LCE1A,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,-1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,-1
LCE1B,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,-1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,-1
LCE1C,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,-1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,-1
LCE1D,1,-2,1,-2,1,1,-2,0,-2,0,1,0,0,0,0,0,1,0,1,1,-2,-2,0,1,-1,1,1,1,-2,1,0,0,1,-1,-2,1,0,-2,1,1,0,1
LCE1E,1,-2,1,-2,1,1,-1,0,-2,0,1,0,-1,0,0,0,-1,0,1,1,-2,1,0,1,-1,1,1,1,0,1,0,0,1,-1,-2,1,0,-2,1,-1,0,-1
LCE1F,1,0,1,1,1,1,2,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,-1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,-1
LCE2A,1,0,1,1,1,1,2,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,-1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,-1
LCE2B,1,0,1,1,1,1,2,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,-1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,-1
LCE2C,1,0,1,1,1,1,2,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,-1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,-1
LCE2D,1,0,1,1,1,1,2,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,-1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,-1
LCE3A,1,0,1,1,1,1,2,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,-1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,-1
LCE3B,-2,-2,-2,-2,1,1,-2,0,-2,0,-2,0,1,0,0,0,-2,-2,1,1,1,1,0,1,-1,-2,1,1,0,-2,-2,-2,-2,0,0,-2,0,-2,1,-1,0,-1
LCE3C,-2,-2,-2,-2,1,1,-2,0,-2,-2,-2,0,1,0,0,0,-2,-2,1,1,-2,-2,0,1,-1,-2,1,1,-2,-2,-2,-2,-2,-2,0,-2,0,-2,-2,-1,0,-1
LCE3D,-1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,-1,1,1,1,0,1,0,0,1,-1,0,1,0,2,1,-1,0,-1
LCE3E,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,-1,1,1,1,0,1,0,0,1,-1,0,1,0,2,1,-1,0,-1
LCE4A,1,0,1,1,1,1,2,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,-1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,-1
LCE5A,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,-1,1,1,1,0,1,0,0,1,-1,0,1,0,2,1,-1,0,-1
LCE6A,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,-1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,-1
LCK,-1,-1,-1,1,-1,-1,-1,-1,0,-1,0,1,0,1,0,0,-1,-1,1,-1,-1,1,-1,0,-1,0,1,1,0,1,0,1,-1,0,0,0,-1,-1,1,1,0,-1
LCLAT1,1,1,1,-1,0,0,-1,0,0,1,0,1,0,0,0,1,0,-1,1,1,1,1,0,0,-1,0,0,1,0,1,0,1,1,0,-1,0,0,-1,0,1,1,-1
LCMT1,1,0,1,-1,0,-1,0,0,0,-1,-1,-1,0,0,0,0,1,-1,-1,-1,1,0,-1,1,-1,-1,1,-1,1,1,-1,1,-1,0,-1,0,0,0,-1,-1,-1,1
LCMT2,0,-1,0,-1,0,0,1,0,0,-1,-1,-1,0,0,0,0,-1,-1,-1,0,1,0,0,-1,-1,1,-1,0,-1,1,0,-1,0,2,-1,0,0,0,1,1,-1,-2
LCN1,0,-1,-1,1,-1,0,-1,-1,0,-1,-1,-1,0,0,-1,1,-1,0,0,-1,1,-1,-1,-1,1,0,1,-1,0,1,-1,-1,0,0,1,0,-1,1,1,-1,-1,-1
LCN2,0,-1,-1,1,-1,0,-1,-1,0,-1,-1,-1,0,1,0,1,-1,0,0,-1,1,-1,-1,-1,-1,0,1,-1,0,1,-1,-1,0,0,1,0,-1,1,1,-1,-1,-1
LCN6,0,-1,-1,1,-1,0,-1,-1,0,-1,-1,-1,0,0,-1,1,-1,0,0,-1,1,-1,-1,-1,1,0,1,-1,0,0,-1,-1,0,0,1,0,-1,1,1,-1,-1,-1
LCN8,0,-1,-1,1,-1,0,-1,-1,0,-1,-1,-1,0,0,-1,1,-1,0,0,-1,1,-1,-1,-1,1,0,1,-1,0,0,-1,-1,0,0,1,0,-1,1,1,-1,-1,-1
LCN9,0,-1,-1,1,-1,0,-1,-1,0,-1,-1,-1,0,0,-1,1,-1,0,0,-1,1,-1,-1,-1,1,0,1,-1,0,1,-1,-1,0,0,1,0,-1,1,1,-1,-1,-1
LCN10,0,-1,-1,1,-1,0,-1,-1,0,-1,-1,-1,0,0,-1,1,-1,0,0,-1,1,-1,-1,-1,1,0,1,-1,0,0,-1,-1,0,0,1,0,-1,1,1,-1,-1,-1
LCN12,0,-1,-1,1,-1,0,-1,-1,0,-1,-1,-1,0,0,-1,1,-1,0,0,-1,1,-1,-1,-1,1,0,1,-1,0,0,-1,-1,0,0,1,0,-1,1,1,-1,-1,-1
LCN15,0,-1,-1,1,-1,0,-1,-1,0,-1,-1,-1,0,0,-1,1,-1,0,0,-1,1,-1,-1,-1,1,0,1,-1,0,0,-1,-1,0,0,1,0,-1,1,1,-1,-1,-1
LCNL1,0,-1,-1,1,-1,0,-1,-1,0,-1,-1,-1,0,0,-1,1,-1,0,0,-1,1,-1,-1,-1,1,0,1,-1,0,0,-1,-1,0,0,1,0,-1,1,1,-1,-1,-1
LCOR,1,0,1,0,1,0,0,0,0,1,0,-1,0,-1,0,-1,1,0,-1,0,1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,-2,-1,-1
LCORL,0,-1,0,-1,1,1,-1,0,0,0,0,-1,-1,0,0,-1,0,0,-1,1,-1,0,0,-1,-1,1,-1,-1,0,-1,0,-1,0,0,-1,0,-1,-1,0,-1,-1,0
LCP1,-1,-1,0,0,1,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,2,-1,-2,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,-1,-1,1,-1,-2,0,-1,-1,0,1,-1,-1
LCP2,1,0,0,1,1,-1,0,0,0,1,0,-1,0,0,0,1,1,0,1,1,1,1,1,2,1,-1,0,1,1,1,1,1,-1,0,0,1,0,1,1,-1,-1,-1
LCT,1,0,1,-1,0,-1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,-1,0,1,-1,1,-1,0,-1,0,0,-1,0,1,1,-1
LCTL,-1,1,-1,-1,-1,0,1,-1,0,-1,-1,-1,0,0,0,0,1,-1,-1,0,1,-1,-1,-1,-1,-1,1,-1,0,1,-1,-1,0,0,-1,0,0,0,1,0,-1,-1
LDAH,1,1,1,-1,0,1,-1,0,0,1,0,1,0,0,0,1,1,-1,1,1,1,1,0,0,-1,0,0,1,0,1,0,1,1,-1,-1,0,1,-1,0,1,1,-1
LDB1,0,0,1,0,0,0,0,1,0,1,0,-1,0,-1,0,0,-1,0,-1,0,1,1,0,-1,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,0,1,0,-1,-1,-1
LDB2,0,-1,0,-1,1,1,-1,0,0,0,0,-1,-1,0,0,-1,0,0,-1,1,-1,0,0,-1,-1,1,-1,-1,0,-1,0,-1,0,0,-1,0,-1,-1,0,-1,-1,-1
LDB3,1,0,1,0,1,0,0,0,0,1,0,-1,0,-1,0,0,0,0,0,0,1,1,1,2,0,-1,-1,-1,-1,-1,0,-1,-1,0,-1,0,1,1,0,-1,-1,-1
LDHA,1,0,0,-1,-1,-1,-1,0,0,0,-1,-1,-1,0,0,1,-1,0,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,0,0,1,0,2,-1,0,1,-1,0,-1,-1,1
LDHAL6A,1,0,0,-1,-1,-1,-1,0,0,0,-1,-1,-1,0,0,1,-1,0,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,0,0,1,0,0,-1,0,1,-1,0,-1,-1,1
