DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,att_deg
1494.0,1.0,0.08919572479494382,1502.0,3.0,5.947785895634147,SW-620,0.2222222222222222,90,1494,858,858,MTOR,0.08919572479494382
1494.0,1.0,0.08919572479494382,1503.0,2.0,1.8958397799124884,SW-620,0.1111111111111111,2277,1494,858,858,MTOR,0.08919572479494382
1492.0,12.0,54.34880780092948,1501.0,2.0,27.674487269340446,SW-620,-0.1111111111111111,255,1492,394,394,EPHA2,8.743297048040292
1492.0,12.0,54.34880780092948,1493.0,2.0,27.674487269340446,SW-620,-0.1111111111111111,1975,1492,2,2,ABL2,1.620031264501963
1492.0,12.0,54.34880780092948,1493.0,2.0,27.674487269340446,SW-620,-0.1111111111111111,1975,1492,737,737,LCK,7.735256151461592
1492.0,12.0,54.34880780092948,1493.0,2.0,27.674487269340446,SW-620,-0.1111111111111111,1975,1492,774,774,LYN,6.512252605841347
1492.0,12.0,54.34880780092948,1493.0,2.0,27.674487269340446,SW-620,-0.1111111111111111,1975,1492,806,806,MAPK14,0.12441789485866292
1492.0,12.0,54.34880780092948,1493.0,2.0,27.674487269340446,SW-620,-0.1111111111111111,1975,1492,1314,1314,SRC,5.847569061002681
1492.0,12.0,54.34880780092948,1493.0,2.0,27.674487269340446,SW-620,-0.1111111111111111,1975,1492,1325,1325,STAT5B,8.388386748951044
1503.0,2.0,1.8958397799124884,1490.0,2.0,22.26148787949827,SW-620,-0.1111111111111111,1352,1503,858,858,MTOR,0.08919572479494382
1503.0,2.0,1.8958397799124884,1490.0,2.0,22.26148787949827,SW-620,-0.1111111111111111,1352,1503,429,429,FGF2,1.8066440551175447
1492.0,12.0,54.34880780092948,1493.0,2.0,27.674487269340446,SW-620,-0.1111111111111111,1975,1492,468,468,FYN,9.682164080994292
1492.0,12.0,54.34880780092948,1501.0,2.0,27.674487269340446,SW-620,-0.1111111111111111,255,1492,1325,1325,STAT5B,8.388386748951044
1492.0,12.0,54.34880780092948,1493.0,2.0,27.674487269340446,SW-620,-0.1111111111111111,1975,1492,442,442,FGR,2.128451279723761
1492.0,12.0,54.34880780092948,1493.0,2.0,27.674487269340446,SW-620,-0.1111111111111111,1975,1492,394,394,EPHA2,8.743297048040292
1492.0,12.0,54.34880780092948,1493.0,2.0,27.674487269340446,SW-620,-0.1111111111111111,1975,1492,1,1,ABL1,2.4606721160526375
1492.0,12.0,54.34880780092948,1501.0,2.0,27.674487269340446,SW-620,-0.1111111111111111,255,1492,442,442,FGR,2.128451279723761
1492.0,12.0,54.34880780092948,1501.0,2.0,27.674487269340446,SW-620,-0.1111111111111111,255,1492,1314,1314,SRC,5.847569061002681
1492.0,12.0,54.34880780092948,1501.0,2.0,27.674487269340446,SW-620,-0.1111111111111111,255,1492,806,806,MAPK14,0.12441789485866292
1492.0,12.0,54.34880780092948,1501.0,2.0,27.674487269340446,SW-620,-0.1111111111111111,255,1492,774,774,LYN,6.512252605841347
1492.0,12.0,54.34880780092948,1493.0,2.0,27.674487269340446,SW-620,-0.1111111111111111,1975,1492,599,599,HSPA8,1.0104138070280646
1492.0,12.0,54.34880780092948,1501.0,2.0,27.674487269340446,SW-620,-0.1111111111111111,255,1492,1,1,ABL1,2.4606721160526375
1492.0,12.0,54.34880780092948,1501.0,2.0,27.674487269340446,SW-620,-0.1111111111111111,255,1492,2,2,ABL2,1.620031264501963
1492.0,12.0,54.34880780092948,1501.0,2.0,27.674487269340446,SW-620,-0.1111111111111111,255,1492,737,737,LCK,7.735256151461592
1492.0,12.0,54.34880780092948,1501.0,2.0,27.674487269340446,SW-620,-0.1111111111111111,255,1492,707,707,KIT,0.09589574247314636
1492.0,12.0,54.34880780092948,1501.0,2.0,27.674487269340446,SW-620,-0.1111111111111111,255,1492,599,599,HSPA8,1.0104138070280646
1492.0,12.0,54.34880780092948,1501.0,2.0,27.674487269340446,SW-620,-0.1111111111111111,255,1492,468,468,FYN,9.682164080994292
1492.0,12.0,54.34880780092948,1493.0,2.0,27.674487269340446,SW-620,-0.1111111111111111,1975,1492,707,707,KIT,0.09589574247314636
1494.0,1.0,0.08919572479494382,1500.0,2.0,2.556567858525784,SW-620,-0.3333333333333333,135,1494,858,858,MTOR,0.08919572479494382
1493.0,2.0,27.674487269340446,1491.0,2.0,0.2629549278904003,SW-620,-0.6666666666666666,2032,1493,821,821,MAPT,0.3432360339709812
